acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,site
2020-06-06T18:35:04.913388Z,0.0,85,99,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-15T13:59:58Z,finalized,standard,108.5,1035,0,0,3463036,119.0,65.5,2021-03-15T13:59:58Z,1.0,58,100,20200923_183557_1034,scott_creek
2020-06-03T18:35:37.224201Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-15T11:19:43Z,finalized,standard,143.2,0f31,0,0,3457640,120.1,65.5,2021-03-15T11:19:43Z,0.1,81,100,20200926_183537_1025,scott_creek
2020-05-28T16:37:36.968445Z,0.0,68,64,0.16,16,True,3.5,0,PS2,PSScene,8,3,planetscope,2021-03-15T07:42:06Z,finalized,standard,258.6,1053,0,13,3437105,93.6,42.4,2021-03-15T07:42:06Z,4.0,53,84,20200927_183336_1034,scott_creek
2020-05-25T16:36:03.314712Z,0.0,94,100,0.0,0,True,3.4,0,PS2,PSScene,0,3,planetscope,2021-03-15T05:57:45Z,finalized,standard,84.0,104b,0,0,3428382,94.3,42.2,2021-03-15T05:57:45Z,3.0,94,100,20201002_183701_1008,scott_creek
2020-05-15T18:35:55.30314Z,0.0,90,99,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-15T00:39:41Z,finalized,standard,276.7,1003,0,0,3400406,125.8,63.2,2021-03-15T00:39:41Z,4.0,78,99,20201010_183339_1014,scott_creek
2020-05-08T16:39:29.397629Z,0.0,92,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-14T20:03:39Z,finalized,standard,93.8,1053,0,0,3380240,99.1,40.9,2021-03-14T20:03:39Z,1.0,92,100,20201010_183742_0f15,scott_creek
2020-05-08T18:33:30.472313Z,0.01,83,95,0.0,0,True,3.9,0,PS2,PSScene,5,3,planetscope,2021-03-14T19:53:03Z,finalized,standard,100.9,100a,0,0,3380730,128.4,62.1,2021-03-14T19:53:03Z,4.0,63,100,20201011_161447_0f2b,scott_creek
2020-05-05T18:34:19.99555Z,0.0,91,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T18:19:41Z,finalized,standard,100.7,0f28,0,0,3373428,130.0,61.7,2021-03-14T18:19:41Z,5.0,77,100,20201011_190717_50_105d,scott_creek
2020-05-05T18:42:27.290483Z,0.0,98,100,0.0,0,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2021-03-14T18:18:40Z,finalized,standard,175.6,106c,0,0,3373703,132.6,62.5,2021-03-14T18:18:40Z,0.4,81,100,20201013_161444_104a,scott_creek
2020-05-03T18:34:08.871193Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-14T17:08:09Z,finalized,standard,180.8,101f,0,0,3368380,130.1,60.9,2021-03-14T17:08:09Z,0.1,79,100,20201013_211317_0f02,scott_creek
2020-05-01T18:35:17.622441Z,0.01,92,99,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-14T15:51:40Z,finalized,standard,104.1,0f28,0,1,3363085,131.4,60.7,2021-03-14T15:51:40Z,1.9,78,100,20201014_183247_42_1062,scott_creek
2020-04-27T16:43:13.769389Z,0.0,85,86,0.14,14,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-14T13:12:32Z,finalized,standard,259.5,104e,0,0,3352187,102.6,39.2,2021-03-14T13:12:32Z,4.0,63,86,20201014_183520_0f15,scott_creek
2020-04-27T21:20:44.307734Z,0.0,89,74,0.06,6,True,4.0,1,PS2,PSScene,2,3,planetscope,2021-03-14T13:04:40Z,finalized,standard,104.3,0f4c,17,0,3352582,221.0,61.7,2021-03-14T13:04:40Z,2.0,60,94,20201015_183518_101f,scott_creek
2020-04-27T21:20:45.401398Z,0.0,80,71,0.2,19,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-14T13:04:39Z,finalized,standard,104.3,0f4c,9,0,3352582,221.0,61.8,2021-03-14T13:04:39Z,2.0,55,80,20201016_183226_100a,scott_creek
2020-04-26T16:42:21.530939Z,0.0,79,67,0.25,22,True,3.6,3,PS2,PSScene,4,3,planetscope,2021-03-14T11:39:11Z,finalized,standard,259.1,0f21,4,0,3349719,102.9,38.9,2021-03-14T11:39:11Z,4.0,53,75,20201026_183154_74_1062,scott_creek
2020-04-25T16:42:54.956579Z,0.0,37,34,0.14,1,True,3.6,13,PS2,PSScene,50,3,planetscope,2021-03-14T11:14:28Z,finalized,standard,258.4,104a,0,2,3347059,103.3,38.8,2021-03-14T11:14:28Z,3.0,47,86,20201026_183156_30_1062,scott_creek
2020-04-24T18:33:40.072728Z,0.0,95,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T10:52:26Z,finalized,standard,101.1,1008,0,0,3345122,133.3,58.6,2021-03-14T10:52:26Z,5.0,78,100,20201030_184045_1026,scott_creek
2020-04-24T18:33:41.105051Z,0.01,93,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T10:52:09Z,finalized,standard,101.1,1008,0,0,3345122,133.2,58.7,2021-03-14T10:52:09Z,5.0,78,100,20201031_183230_1001,scott_creek
2020-04-22T18:37:04.036034Z,0.0,88,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-14T09:17:05Z,finalized,standard,277.6,100a,0,0,3339405,133.9,58.0,2021-03-14T09:17:05Z,5.0,73,100,20201031_183552_0f31,scott_creek
2020-04-14T18:22:24.928073Z,0.01,93,86,0.12,12,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T04:41:22Z,finalized,standard,274.5,0e20,0,2,3318959,131.6,53.5,2021-03-14T04:41:22Z,2.0,68,88,20201101_191000_72_105d,scott_creek
2020-04-14T18:22:25.960396Z,0.01,84,74,0.23,23,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T04:41:14Z,finalized,standard,274.9,0e20,2,2,3318959,131.5,53.6,2021-03-14T04:41:14Z,2.1,68,77,20201104_190132_17_225b,scott_creek
2020-04-07T18:37:05.146137Z,0.01,85,92,0.06,6,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-14T01:00:32Z,finalized,standard,277.5,1004,2,0,3298494,137.9,53.1,2021-03-14T01:00:32Z,5.0,75,94,20201105_185753_02_227a,scott_creek
2020-04-02T16:45:08.569066Z,0.0,93,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-13T21:13:18Z,finalized,standard,85.3,1020,0,0,3284234,110.8,33.2,2021-03-13T21:13:18Z,2.0,93,100,20201109_183251_1002,scott_creek
2020-03-31T18:56:48.15313Z,0.0,97,95,0.05,5,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2021-03-13T20:01:59Z,finalized,standard,100.9,1059,0,0,3279251,147.8,53.4,2021-03-13T20:01:59Z,5.0,85,95,20201110_160703_0f32,scott_creek
2020-03-30T16:45:03.392962Z,0.0,86,78,0.18,18,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-13T19:07:47Z,finalized,standard,84.3,0f33,4,0,3275857,111.9,32.5,2021-03-13T19:07:47Z,3.0,74,82,20201110_183350_27_1069,scott_creek
2020-03-30T18:36:50.27155Z,0.01,87,71,0.25,25,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T19:07:03Z,finalized,standard,277.6,1013,4,0,3275925,139.8,50.2,2021-03-13T19:07:03Z,5.0,71,75,20201112_183455_0f4e,scott_creek
2020-03-17T16:50:03.916791Z,0.0,83,80,0.16,16,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-13T13:37:28Z,finalized,standard,260.0,0f3c,4,0,3239559,115.9,28.8,2021-03-13T13:37:28Z,5.0,71,84,20201114_183339_1014,scott_creek
2020-03-17T18:36:29.299968Z,0.01,89,86,0.11,11,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T13:36:16Z,finalized,standard,271.6,1018,3,0,3238600,142.6,45.5,2021-03-13T13:36:16Z,1.0,77,89,20201116_181437_98_2262,scott_creek
2021-03-12T18:06:54.334751Z,0.0,92,91,0.09,7,True,4.1,2,PSB.SD,PSScene,0,3,planetscope,2021-03-13T10:23:29Z,finalized,standard,107.8,2451,0,0,4258267,135.3,39.8,2021-03-13T15:03:25Z,1.1,69,91,20201120_181331_70_2304,scott_creek
2020-03-03T18:56:25.423887Z,0.0,99,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2021-03-13T09:13:40Z,finalized,standard,101.0,105d,0,0,3196801,151.7,42.6,2021-03-13T09:13:40Z,4.7,81,100,20201122_160830_0f32,scott_creek
2020-03-03T18:46:37.467098Z,0.0,99,100,0.0,0,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2021-03-13T09:13:19Z,finalized,standard,254.3,106a,0,0,3196915,148.0,41.2,2021-03-13T09:13:19Z,1.9,84,100,20201122_181656_26_2264,scott_creek
2020-03-02T16:52:29.597586Z,0.0,97,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-13T09:08:24Z,finalized,standard,259.8,1054,0,0,3193287,120.2,24.3,2021-03-13T09:08:24Z,5.0,78,100,20201122_185929_20_2408,scott_creek
2020-02-25T18:32:12.816775Z,0.0,96,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T07:08:12Z,finalized,standard,100.9,103c,0,0,3175086,145.7,37.6,2021-03-13T07:08:12Z,4.9,78,100,20201125_181610_71_2304,scott_creek
2020-02-25T18:32:11.765053Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T07:07:44Z,finalized,standard,100.9,103c,0,0,3175086,145.8,37.6,2021-03-13T07:07:44Z,5.0,99,100,20201125_183550_101b,scott_creek
2020-02-15T16:54:07.383892Z,0.0,55,61,0.12,6,True,3.5,6,PS2,PSScene,26,3,planetscope,2021-03-13T03:45:47Z,finalized,standard,259.8,0f49,1,0,3141290,124.5,20.0,2021-03-13T03:45:47Z,5.0,45,88,20201126_181449_96_2277,scott_creek
2020-02-15T18:32:38.568877Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T03:42:52Z,finalized,standard,100.9,1034,0,0,3141429,147.6,34.3,2021-03-13T03:42:52Z,5.0,81,100,20201126_190113_89_225b,scott_creek
2020-02-10T18:33:44.287457Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T02:43:04Z,finalized,standard,101.8,1005,0,0,3124229,148.4,32.7,2021-03-13T02:43:04Z,3.9,99,100,20201130_211401_0f02,scott_creek
2020-02-11T18:35:24.302141Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T02:38:04Z,finalized,standard,181.6,1044,0,0,3127650,148.3,33.0,2021-03-13T02:38:04Z,0.0,99,100,20201204_183526_1010,scott_creek
2020-02-11T18:35:25.338659Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T02:37:36Z,finalized,standard,181.5,1044,0,0,3127650,148.3,33.0,2021-03-13T02:37:36Z,0.0,99,100,20201205_185809_79_2414,scott_creek
2020-02-06T16:56:15.449194Z,0.0,94,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-13T01:17:15Z,finalized,standard,259.6,0f4d,0,0,3110754,126.9,18.2,2021-03-13T01:17:15Z,5.0,94,100,20201208_183141_23_106c,scott_creek
2020-02-06T16:56:16.377184Z,0.0,90,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-13T01:15:47Z,finalized,standard,259.6,0f4d,0,0,3110754,126.9,18.1,2021-03-13T01:15:47Z,5.1,70,100,20201208_190108_19_2424,scott_creek
2020-02-01T18:35:07.845239Z,0.0,96,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-12T23:36:43Z,finalized,standard,269.1,1010,0,0,3093959,149.8,30.2,2021-03-12T23:36:43Z,1.1,96,100,20201209_191000_85_105a,scott_creek
2020-01-17T18:33:51.821881Z,0.0,72,78,0.09,9,True,3.9,0,PS2,PSScene,13,3,planetscope,2021-03-12T19:39:16Z,finalized,standard,109.1,1005,0,0,3043145,152.4,27.3,2021-03-12T19:39:16Z,0.9,52,91,20201210_183039_76_1065,scott_creek
2020-01-06T18:33:15.875772Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-12T16:46:13Z,finalized,standard,102.4,1044,0,0,3007298,154.2,26.1,2021-03-12T16:46:13Z,3.0,98,100,20201214_183524_0f28,scott_creek
2019-03-16T17:44:56.290247Z,0.0,100,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-12T00:05:20Z,finalized,standard,251.9,0f44,0,0,2209906,129.0,37.7,2021-03-12T00:05:20Z,1.0,92,100,20201216_183327_100c,scott_creek
2019-03-15T21:23:09.221866Z,0.0,99,100,0.0,0,True,4.2,0,PS2,PSScene,0,3,planetscope,2021-03-11T23:14:57Z,finalized,standard,100.9,0f4c,0,0,2206383,206.2,47.4,2021-03-11T23:14:57Z,11.8,99,100,20201216_185830_80_2413,scott_creek
2019-03-15T17:44:09.854675Z,0.0,100,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-11T23:12:37Z,finalized,standard,86.3,0f2d,0,0,2206389,129.1,37.3,2021-03-11T23:12:37Z,2.1,100,100,20201219_182935_87_1067,scott_creek
2019-03-18T18:30:40.30266Z,0.01,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T10:45:35Z,finalized,standard,276.2,1015,0,0,2215361,140.7,44.8,2021-03-09T10:45:35Z,3.0,92,100,20201219_185927_57_2408,scott_creek
2019-06-23T18:32:05.671243Z,0.0,80,82,0.17,17,True,3.9,0,PS2,PSScene,1,3,planetscope,2021-03-09T08:59:20Z,finalized,standard,273.9,1014,0,0,2469171,115.5,64.7,2021-03-09T08:59:20Z,2.0,67,83,20201219_211318_0f02,scott_creek
2019-09-19T18:31:41.027963Z,0.01,99,98,0.02,2,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-09T08:04:34Z,finalized,standard,101.3,1044,0,0,2688268,144.7,48.9,2021-03-09T08:04:34Z,3.9,81,98,20201220_185642_73_2419,scott_creek
2019-09-16T18:32:12.908094Z,0.0,64,76,0.09,9,True,3.9,0,PS2,PSScene,13,3,planetscope,2021-03-09T07:57:28Z,finalized,standard,104.9,103b,1,0,2680621,143.4,49.8,2021-03-09T07:57:28Z,1.9,53,91,20201221_180735_49_2235,scott_creek
2019-12-30T17:02:04.710364Z,0.0,90,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-09T06:31:55Z,finalized,standard,258.1,1049,0,0,2984987,135.3,15.0,2021-03-09T06:31:55Z,3.2,69,100,20201223_184107_1026,scott_creek
2019-12-23T18:22:14.910409Z,0.01,96,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T04:14:22Z,finalized,standard,101.0,0e0f,0,0,2963721,153.7,24.9,2021-03-09T04:14:22Z,5.0,96,100,20201223_185902_24_2405,scott_creek
2019-12-20T18:35:05.23809Z,0.0,64,98,0.02,0,True,3.9,2,PS2,PSScene,0,3,planetscope,2021-03-09T03:25:46Z,finalized,standard,103.0,1018,0,0,2953981,156.8,26.0,2021-03-09T03:25:46Z,1.9,52,98,20201227_181211_0e26,scott_creek
2019-12-20T18:35:04.196329Z,0.0,65,70,0.03,0,True,3.9,3,PS2,PSScene,27,3,planetscope,2021-03-09T03:25:21Z,finalized,standard,103.0,1018,0,0,2953981,156.8,25.9,2021-03-09T03:25:21Z,2.0,56,97,20201229_185812_44_225b,scott_creek
2021-03-08T18:35:10.430256Z,0.0,95,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T02:43:40Z,finalized,standard,274.5,1035,0,0,4242812,143.6,41.6,2021-03-09T09:28:08Z,2.0,72,100,20201231_183306_1010,scott_creek
2019-11-25T17:07:45.519288Z,0.0,97,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T19:39:57Z,finalized,standard,259.5,0f1a,0,0,2875080,137.8,19.8,2021-03-08T19:39:57Z,4.9,97,100,20210101_181703_89_227e,scott_creek
2019-11-24T18:33:25.027509Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T19:27:29Z,finalized,standard,108.2,103c,0,0,2871245,158.0,29.3,2021-03-08T19:27:29Z,1.0,99,100,20210105_183001_64_1063,scott_creek
2019-11-24T17:08:44.763633Z,0.0,94,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T19:24:24Z,finalized,standard,171.3,0f2e,0,0,2879252,138.5,20.4,2021-03-08T19:24:24Z,1.6,72,100,20210105_183437_1039,scott_creek
2019-11-23T18:33:51.791937Z,0.01,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T19:14:16Z,finalized,standard,179.7,1004,0,0,2867738,158.0,29.5,2021-03-08T19:14:16Z,0.1,97,100,20210107_181706_22_227e,scott_creek
2019-11-20T18:35:38.470093Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T18:30:53Z,finalized,standard,277.9,1035,0,0,2860260,158.0,30.2,2021-03-08T18:30:53Z,5.1,81,100,20210113_181704_27_227e,scott_creek
2019-11-18T18:34:07.246554Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T18:05:40Z,finalized,standard,101.4,0f4e,0,0,2852846,158.3,30.7,2021-03-08T18:05:40Z,4.4,98,100,20210113_190053_16_2254,scott_creek
2019-11-10T18:33:05.82805Z,0.0,95,96,0.03,2,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T16:09:59Z,finalized,standard,108.5,100a,1,0,2828607,157.5,32.8,2021-03-08T16:09:59Z,1.0,68,98,20210116_183450_1002,scott_creek
2019-11-06T18:51:09.785872Z,0.0,93,83,0.14,14,True,3.7,0,PS2.SD,PSScene,3,3,planetscope,2021-03-08T15:08:46Z,finalized,standard,101.5,105d,0,0,2816007,162.3,35.1,2021-03-08T15:08:46Z,4.0,82,86,20210119_181700_14_227e,scott_creek
2019-11-02T18:32:55.810188Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T14:02:56Z,finalized,standard,101.4,1038,0,0,2804907,156.7,35.0,2021-03-08T14:02:56Z,4.0,98,100,20210119_183614_1010,scott_creek
2019-11-01T18:39:46.047313Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:49:23Z,finalized,standard,182.8,1105,0,0,2801624,158.1,35.8,2021-03-08T13:49:23Z,0.1,98,100,20210121_185837_15_2406,scott_creek
2019-11-01T18:33:45.019418Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:48:04Z,finalized,standard,182.3,0f35,0,0,2802279,156.3,35.3,2021-03-08T13:48:04Z,0.1,99,100,20210123_190100_51_241c,scott_creek
2019-10-31T18:54:50.135607Z,0.0,100,100,0.0,0,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2021-03-08T13:34:37Z,finalized,standard,259.3,1069,0,0,2799422,161.8,36.9,2021-03-08T13:34:37Z,5.2,100,100,20210129_182859_49_106e,scott_creek
2019-10-30T17:09:09.140887Z,0.0,97,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:13:45Z,finalized,standard,83.9,1053,0,0,2796559,135.2,26.5,2021-03-08T13:13:45Z,3.9,97,100,20210129_183503_1035,scott_creek
2019-10-30T17:09:10.075168Z,0.0,96,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:13:17Z,finalized,standard,84.2,1053,0,0,2796559,135.2,26.4,2021-03-08T13:13:17Z,3.9,96,100,20210204_183138_1003,scott_creek
2019-10-28T18:36:05.879172Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T12:07:46Z,finalized,standard,277.6,103e,0,0,2791356,155.9,36.4,2021-03-08T12:07:46Z,5.0,99,100,20210205_183458_1011,scott_creek
2019-10-27T18:35:09.588108Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T11:45:31Z,finalized,standard,277.9,1014,0,0,2786580,155.7,36.8,2021-03-08T11:45:31Z,5.0,99,100,20210206_181626_19_227e,scott_creek
2019-10-26T17:12:51.513257Z,0.0,96,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T10:58:40Z,finalized,standard,259.0,0f33,0,0,2784131,134.4,27.7,2021-03-08T10:58:40Z,4.0,96,100,20210206_185320_1105,scott_creek
2019-10-25T18:34:39.868124Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T10:20:02Z,finalized,standard,274.9,101e,0,0,2783659,155.4,37.4,2021-03-08T10:20:02Z,2.0,98,100,20210206_190136_01_2412,scott_creek
2019-10-20T18:33:28.85541Z,0.0,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-08T07:17:43Z,finalized,standard,268.6,1003,0,0,2767665,154.2,38.9,2021-03-08T07:17:43Z,1.0,81,100,20210207_183200_1032,scott_creek
2019-10-11T18:35:53.460946Z,0.01,90,92,0.01,0,True,3.9,1,PS2,PSScene,7,3,planetscope,2021-03-08T01:30:48Z,finalized,standard,275.9,0f22,0,0,2742400,152.5,42.0,2021-03-08T01:30:48Z,3.0,62,99,20210210_182734_33_1065,scott_creek
2019-10-10T17:13:15.426636Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-08T00:47:37Z,finalized,standard,85.0,0f36,0,0,2739597,130.4,32.2,2021-03-08T00:47:37Z,3.1,98,100,20210221_185924_44_2416,scott_creek
2019-10-09T18:31:59.394279Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-08T00:15:26Z,finalized,standard,100.9,1011,0,0,2736578,151.5,42.6,2021-03-08T00:15:26Z,5.0,98,100,20210222_181620_27_2441,scott_creek
2019-10-09T18:32:45.69973Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-08T00:02:17Z,finalized,standard,108.6,1027,0,0,2738933,151.5,42.6,2021-03-08T00:02:17Z,1.0,98,100,20210222_182521_53_106a,scott_creek
2019-10-07T18:52:43.334763Z,0.0,100,100,0.0,0,True,4.7,0,PS2.SD,PSScene,0,3,planetscope,2021-03-07T23:08:18Z,finalized,standard,273.9,105c,0,0,2733485,157.0,44.7,2021-03-07T23:08:18Z,2.0,100,100,20210222_183448_0f17,scott_creek
2019-10-07T17:12:28.791202Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T23:05:01Z,finalized,standard,84.8,0f1a,0,0,2733621,129.2,32.9,2021-03-07T23:05:01Z,3.0,98,100,20210224_181353_20_222f,scott_creek
2019-10-05T18:31:28.678839Z,0.0,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T21:58:41Z,finalized,standard,101.5,1027,0,0,2728674,150.4,43.9,2021-03-07T21:58:41Z,4.0,99,100,20210224_181355_41_222f,scott_creek
2019-10-04T17:13:46.925454Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T21:08:25Z,finalized,standard,92.9,1053,0,0,2726556,128.4,33.8,2021-03-07T21:08:25Z,1.0,98,100,20210225_183322_101b,scott_creek
2019-10-02T17:14:03.207122Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T20:08:22Z,finalized,standard,174.7,1043,0,0,2721029,127.6,34.3,2021-03-07T20:08:22Z,0.1,98,100,20210227_183513_1005,scott_creek
2019-10-01T18:36:03.641557Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T19:46:47Z,finalized,standard,277.6,1044,0,0,2718245,149.2,45.1,2021-03-07T19:46:47Z,5.0,98,100,20210301_185609_84_2414,scott_creek
2019-09-29T18:33:06.290113Z,0.01,98,99,0.01,1,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T18:19:00Z,finalized,standard,109.6,1032,0,0,2713459,148.4,45.7,2021-03-07T18:19:00Z,1.0,75,99,20210305_182545_61_1065,scott_creek
2019-09-25T18:31:49.212572Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T15:48:12Z,finalized,standard,100.5,1032,0,0,2703659,146.9,47.0,2021-03-07T15:48:12Z,5.0,99,100,20210307_180745_96_2212,scott_creek
2019-09-23T18:33:10.824433Z,0.01,89,83,0.16,14,True,3.9,1,PS2,PSScene,0,3,planetscope,2021-03-07T14:24:29Z,finalized,standard,108.3,1044,1,0,2698559,146.3,47.7,2021-03-07T14:24:29Z,1.0,60,84,20210312_180651_96_2451,scott_creek
2019-09-22T17:15:28.266253Z,0.0,95,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T13:44:41Z,finalized,standard,85.5,0f3c,0,0,2696370,124.4,37.1,2021-03-07T13:44:41Z,3.0,77,100,20210312_180654_33_2451,scott_creek
2019-09-20T17:15:33.443884Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T12:24:29Z,finalized,standard,85.0,0f4d,0,0,2691418,123.5,37.6,2021-03-07T12:24:29Z,2.9,98,100,20210316_191502_73_1064,scott_creek
2019-09-19T17:17:07.400936Z,0.0,98,99,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T11:45:31Z,finalized,standard,256.0,0f21,0,0,2689144,123.0,37.8,2021-03-07T11:45:31Z,2.0,76,100,20210321_180851_50_2429,scott_creek
2019-09-17T18:23:47.686093Z,0.01,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T10:37:19Z,finalized,standard,103.5,0e0f,0,0,2683187,141.1,48.4,2021-03-07T10:37:19Z,2.0,81,100,20210322_180548_35_241a,scott_creek
2019-09-17T18:23:48.717892Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T10:37:08Z,finalized,standard,103.5,0e0f,0,0,2683187,141.0,48.5,2021-03-07T10:37:08Z,2.0,98,100,20210322_180550_71_241a,scott_creek
2019-09-15T18:34:31.558087Z,0.0,97,99,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T08:57:42Z,finalized,standard,276.0,1040,0,0,2678380,143.3,50.0,2021-03-07T08:57:42Z,3.2,72,99,20210322_180703_84_2420,scott_creek
2019-09-13T17:17:53.535865Z,0.0,99,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T07:42:20Z,finalized,standard,256.6,1052,0,0,2673500,120.8,39.3,2021-03-07T07:42:20Z,2.1,99,100,20210323_185757_87_2401,scott_creek
